id,player,game_type,date,hall,machine,hours,invest,recovery,balance,memo,start_savings,end_savings,rate,cash_out_yen,start_time,end_time
1772542892,Player 1,パチンコ,2024-03-01,,,6.3,2500.0,40029.0,37529.0,,0.0,0.0,0.0,0.0,,
1772542893,Player 1,パチンコ,2024-03-02,,,9.2,5000.0,17193.0,12193.0,,0.0,0.0,0.0,0.0,,
1772542894,Player 1,パチンコ,2024-03-04,,,6.5,0.0,4000.0,4000.0,,0.0,0.0,0.0,0.0,,
1772542895,Player 1,パチンコ,2024-03-05,,,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1772542896,Player 1,パチンコ,2024-03-23,,,9.5,0.0,40350.0,40350.0,,0.0,0.0,0.0,0.0,,
1772542897,Player 1,パチンコ,2024-03-26,,,0.0,6579.0,0.0,-6579.0,,0.0,0.0,0.0,0.0,,
1772542898,Player 1,パチンコ,2024-03-26,,,0.0,0.0,101200.0,101200.0,,0.0,0.0,0.0,0.0,,
1772542899,Player 1,パチンコ,2024-03-28,,,0.0,0.0,35700.0,35700.0,,0.0,0.0,0.0,0.0,,
1772542900,Player 1,パチンコ,2025-08-02,,,11.0,387.0,0.0,-387.0,,0.0,0.0,0.0,0.0,,
1772542901,Player 1,パチンコ,2025-08-03,,,11.6,58276.0,0.0,-58276.0,,0.0,0.0,0.0,0.0,,
1772542902,Player 1,パチンコ,2025-08-04,,,11.9,0.0,62897.0,62897.0,,0.0,0.0,0.0,0.0,,
1772542903,Player 1,パチンコ,2025-08-05,,,12.4,23877.0,0.0,-23877.0,,0.0,0.0,0.0,0.0,,
1772542904,Player 1,パチンコ,2025-08-06,,,11.7,29687.0,0.0,-29687.0,,0.0,0.0,0.0,0.0,,
1772542905,Player 1,パチンコ,2025-08-09,,,18.0,0.0,313999.0,313999.0,,0.0,0.0,0.0,0.0,,
1772542906,Player 1,パチンコ,2025-08-10,,,11.3,0.0,45573.0,45573.0,,0.0,0.0,0.0,0.0,,
1772542907,Player 1,パチンコ,2025-08-11,,,16.0,0.0,46035.0,46035.0,,0.0,0.0,0.0,0.0,,
1772542908,Player 1,パチンコ,2025-08-12,,,12.0,0.0,64743.0,64743.0,,0.0,0.0,0.0,0.0,,
1772542909,Player 1,パチンコ,2025-08-13,,,13.0,11818.0,0.0,-11818.0,,0.0,0.0,0.0,0.0,,
1772542910,Player 1,パチンコ,2025-08-14,,,12.7,7972.0,0.0,-7972.0,,0.0,0.0,0.0,0.0,,
1772542911,Player 1,パチンコ,2025-08-15,,,7.3,0.0,4328.0,4328.0,,0.0,0.0,0.0,0.0,,
1772542912,Player 1,パチンコ,2025-08-16,,,12.5,78588.0,0.0,-78588.0,,0.0,0.0,0.0,0.0,,
1772542913,Player 1,パチンコ,2025-08-17,,,11.2,0.0,114743.0,114743.0,,0.0,0.0,0.0,0.0,,
1772542914,Player 1,パチンコ,2025-08-19,,,11.8,31785.0,0.0,-31785.0,,0.0,0.0,0.0,0.0,,
1772542915,Player 1,パチンコ,2025-08-20,,,10.6,0.0,63612.0,63612.0,,0.0,0.0,0.0,0.0,,
1772542916,Player 1,パチンコ,2025-08-21,,,8.2,31833.0,0.0,-31833.0,,0.0,0.0,0.0,0.0,,
1772542917,Player 1,パチンコ,2025-08-23,,,13.0,15683.0,0.0,-15683.0,,0.0,0.0,0.0,0.0,,
1772542918,Player 1,パチンコ,2025-08-24,,,11.2,63217.0,0.0,-63217.0,,0.0,0.0,0.0,0.0,,
1772542919,Player 1,パチンコ,2025-08-25,,,9.1,96852.0,0.0,-96852.0,,0.0,0.0,0.0,0.0,,
1772542920,Player 1,パチンコ,2025-08-27,,,11.9,0.0,74446.0,74446.0,,0.0,0.0,0.0,0.0,,
1772542921,Player 1,パチンコ,2025-08-28,,,12.2,0.0,156996.0,156996.0,,0.0,0.0,0.0,0.0,,
1772542922,Player 1,パチンコ,2025-08-29,,,9.2,0.0,107557.0,107557.0,,0.0,0.0,0.0,0.0,,
1772542923,Player 1,パチンコ,2025-08-30,,,11.8,0.0,10292.0,10292.0,,0.0,0.0,0.0,0.0,,
1772542924,Player 1,パチンコ,2025-08-31,,,12.4,16857.0,0.0,-16857.0,,0.0,0.0,0.0,0.0,,
1772542925,Player 1,パチンコ,2025-09-01,,,11.7,47565.0,0.0,-47565.0,,0.0,0.0,0.0,0.0,,
1772542926,Player 1,パチンコ,2025-09-03,,,8.3,20861.0,0.0,-20861.0,,0.0,0.0,0.0,0.0,,
1772542927,Player 1,パチンコ,2025-09-04,,,11.0,0.0,72351.0,72351.0,,0.0,0.0,0.0,0.0,,
1772542928,Player 1,パチンコ,2025-09-05,,,11.7,0.0,33146.0,33146.0,,0.0,0.0,0.0,0.0,,
1772542929,Player 1,パチンコ,2025-09-06,,,11.5,77707.0,0.0,-77707.0,,0.0,0.0,0.0,0.0,,
1772542930,Player 1,パチンコ,2025-09-07,,,11.6,0.0,2470.0,2470.0,,0.0,0.0,0.0,0.0,,
1772542931,Player 1,パチンコ,2025-09-08,,,11.0,0.0,37391.0,37391.0,,0.0,0.0,0.0,0.0,,
1772542932,Player 1,パチンコ,2025-09-11,,,9.0,67790.0,0.0,-67790.0,,0.0,0.0,0.0,0.0,,
1772542933,Player 1,パチンコ,2025-09-12,,,8.9,0.0,100628.0,100628.0,,0.0,0.0,0.0,0.0,,
1772542934,Player 1,パチンコ,2025-09-13,,,10.6,74545.0,0.0,-74545.0,,0.0,0.0,0.0,0.0,,
1772542935,Player 1,パチンコ,2025-09-14,,,7.5,0.0,11470.0,11470.0,,0.0,0.0,0.0,0.0,,
1772542936,Player 1,パチンコ,2025-09-15,,,11.2,23627.0,0.0,-23627.0,,0.0,0.0,0.0,0.0,,
1772542937,Player 1,パチンコ,2025-09-16,,,9.8,51411.0,0.0,-51411.0,,0.0,0.0,0.0,0.0,,
1772542938,Player 1,パチンコ,2025-09-17,,,10.6,0.0,36235.0,36235.0,,0.0,0.0,0.0,0.0,,
1772542939,Player 1,パチンコ,2025-09-18,,,9.2,0.0,31666.0,31666.0,,0.0,0.0,0.0,0.0,,
1772542940,Player 1,パチンコ,2025-09-19,,,10.3,0.0,130372.0,130372.0,,0.0,0.0,0.0,0.0,,
1772542941,Player 1,パチンコ,2025-09-20,,,8.7,31352.0,0.0,-31352.0,,0.0,0.0,0.0,0.0,,
1772542942,Player 1,パチンコ,2025-09-21,,,8.8,5588.0,0.0,-5588.0,,0.0,0.0,0.0,0.0,,
1772542943,Player 1,パチンコ,2025-09-22,,,11.8,11000.0,0.0,-11000.0,,0.0,0.0,0.0,0.0,,
1772542944,Player 1,パチンコ,2025-09-23,,,11.9,41980.0,0.0,-41980.0,,0.0,0.0,0.0,0.0,,
1772542945,Player 1,パチンコ,2025-09-25,,,13.7,0.0,101647.0,101647.0,,0.0,0.0,0.0,0.0,,
1772542946,Player 1,パチンコ,2025-09-26,,,12.0,0.0,198529.0,198529.0,,0.0,0.0,0.0,0.0,,
1772542947,Player 1,パチンコ,2025-09-27,,,11.5,0.0,5470.0,5470.0,,0.0,0.0,0.0,0.0,,
1772542948,Player 1,パチンコ,2025-09-28,,,12.9,93588.0,0.0,-93588.0,,0.0,0.0,0.0,0.0,,
1772542949,Player 1,パチンコ,2025-09-29,,,11.5,0.0,1392.0,1392.0,,0.0,0.0,0.0,0.0,,
1772542950,Player 1,パチンコ,2025-10-01,,,11.3,0.0,134019.0,134019.0,,0.0,0.0,0.0,0.0,,
1772542951,Player 1,パチンコ,2025-10-02,,,12.2,31941.0,0.0,-31941.0,,0.0,0.0,0.0,0.0,,
1772542952,Player 1,パチンコ,2025-10-03,,,11.4,54893.0,0.0,-54893.0,,0.0,0.0,0.0,0.0,,
1772542953,Player 1,パチンコ,2025-10-04,,,12.1,73882.0,0.0,-73882.0,,0.0,0.0,0.0,0.0,,
1772542954,Player 1,パチンコ,2025-10-05,,,0.0,39823.0,0.0,-39823.0,,0.0,0.0,0.0,0.0,,
1772542955,Player 1,パチンコ,2025-10-06,,,0.0,44725.0,0.0,-44725.0,,0.0,0.0,0.0,0.0,,
1772542956,Player 1,パチンコ,2025-10-08,,,11.7,0.0,149941.0,149941.0,,0.0,0.0,0.0,0.0,,
1772542957,Player 1,パチンコ,2025-10-09,,,10.3,0.0,1568.0,1568.0,,0.0,0.0,0.0,0.0,,
1772542958,Player 1,パチンコ,2025-10-10,,,11.4,0.0,255764.0,255764.0,,0.0,0.0,0.0,0.0,,
1772542959,Player 1,パチンコ,2025-10-11,,,11.3,31450.0,0.0,-31450.0,,0.0,0.0,0.0,0.0,,
1772542960,Player 1,パチンコ,2025-10-12,,,13.1,0.0,8294.0,8294.0,,0.0,0.0,0.0,0.0,,
1772542961,Player 1,パチンコ,2025-10-13,,,12.3,0.0,36029.0,36029.0,,0.0,0.0,0.0,0.0,,
1772542962,Player 1,パチンコ,2025-10-15,,,9.3,15058.0,0.0,-15058.0,,0.0,0.0,0.0,0.0,,
1772542963,Player 1,パチンコ,2025-10-16,,,13.6,0.0,49529.0,49529.0,,0.0,0.0,0.0,0.0,,
1772542964,Player 1,パチンコ,2025-10-17,,,10.4,0.0,54862.0,54862.0,,0.0,0.0,0.0,0.0,,
1772542965,Player 1,パチンコ,2025-10-18,,,10.9,0.0,64647.0,64647.0,,0.0,0.0,0.0,0.0,,
1772542966,Player 1,パチンコ,2025-10-19,,,10.9,74294.0,0.0,-74294.0,,0.0,0.0,0.0,0.0,,
1772542967,Player 1,パチンコ,2025-10-20,,,0.0,12294.0,0.0,-12294.0,,0.0,0.0,0.0,0.0,,
1772542968,Player 1,パチンコ,2025-10-22,,,10.4,57313.0,0.0,-57313.0,,0.0,0.0,0.0,0.0,,
1772542969,Player 1,パチンコ,2025-10-23,,,12.2,0.0,74705.0,74705.0,,0.0,0.0,0.0,0.0,,
1772542970,Player 1,パチンコ,2025-10-24,,,9.7,0.0,33529.0,33529.0,,0.0,0.0,0.0,0.0,,
1772542971,Player 1,パチンコ,2025-10-25,,,12.2,0.0,177000.0,177000.0,,0.0,0.0,0.0,0.0,,
1772542972,Player 1,パチンコ,2025-10-26,,,10.9,40627.0,0.0,-40627.0,,0.0,0.0,0.0,0.0,,
1772542973,Player 1,パチンコ,2025-10-27,,,12.3,0.0,70784.0,70784.0,,0.0,0.0,0.0,0.0,,
1772542974,Player 1,パチンコ,2025-10-29,,,9.9,0.0,3196.0,3196.0,,0.0,0.0,0.0,0.0,,
1772542975,Player 1,パチンコ,2025-10-30,,,11.6,25313.0,0.0,-25313.0,,0.0,0.0,0.0,0.0,,
1772542976,Player 1,パチンコ,2025-10-31,,,10.9,0.0,100700.0,100700.0,,0.0,0.0,0.0,0.0,,
1772542977,Player 1,パチンコ,2025-11-01,,,12.7,0.0,108098.0,108098.0,,0.0,0.0,0.0,0.0,,
1772542978,Player 1,パチンコ,2025-11-02,,,12.3,0.0,126901.0,126901.0,,0.0,0.0,0.0,0.0,,
1772542979,Player 1,パチンコ,2025-11-03,,,10.2,3607.0,0.0,-3607.0,,0.0,0.0,0.0,0.0,,
1772542980,Player 1,パチンコ,2025-11-06,,,5.9,22862.0,0.0,-22862.0,,0.0,0.0,0.0,0.0,,
1772542981,Player 1,パチンコ,2025-11-07,,,11.5,0.0,15085.0,15085.0,,0.0,0.0,0.0,0.0,,
1772542982,Player 1,パチンコ,2025-11-08,,,10.9,92235.0,0.0,-92235.0,,0.0,0.0,0.0,0.0,,
1772542983,Player 1,パチンコ,2025-11-09,,,11.1,0.0,7333.0,7333.0,,0.0,0.0,0.0,0.0,,
1772542984,Player 1,パチンコ,2025-11-10,,,11.3,0.0,158509.0,158509.0,,0.0,0.0,0.0,0.0,,
1772542985,Player 1,パチンコ,2025-11-13,,,9.4,0.0,30745.0,30745.0,,0.0,0.0,0.0,0.0,,
1772542986,Player 1,パチンコ,2025-11-14,,,6.9,0.0,11313.0,11313.0,,0.0,0.0,0.0,0.0,,
1772542987,Player 1,パチンコ,2025-11-15,,,8.6,43823.0,0.0,-43823.0,,0.0,0.0,0.0,0.0,,
1772542988,Player 1,パチンコ,2025-11-16,,,11.2,0.0,18058.0,18058.0,,0.0,0.0,0.0,0.0,,
1772542989,Player 1,パチンコ,2025-11-18,,,11.8,0.0,9352.0,9352.0,,0.0,0.0,0.0,0.0,,
1772542990,Player 1,パチンコ,2025-11-19,,,10.9,119490.0,0.0,-119490.0,,0.0,0.0,0.0,0.0,,
1772542991,Player 1,パチンコ,2025-11-20,,,10.6,0.0,6058.0,6058.0,,0.0,0.0,0.0,0.0,,
1772542992,Player 1,パチンコ,2025-11-21,,,7.7,10744.0,0.0,-10744.0,,0.0,0.0,0.0,0.0,,
1772542993,Player 1,パチンコ,2025-11-22,,,10.7,0.0,79294.0,79294.0,,0.0,0.0,0.0,0.0,,
1772542994,Player 1,パチンコ,2025-11-23,,,10.7,102244.0,0.0,-102244.0,,0.0,0.0,0.0,0.0,,
1772542995,Player 1,パチンコ,2025-11-24,,,10.7,0.0,79238.0,79238.0,,0.0,0.0,0.0,0.0,,
1772542996,Player 1,パチンコ,2025-11-26,,,3.0,0.0,25000.0,25000.0,,0.0,0.0,0.0,0.0,,
1772542997,Player 1,パチンコ,2025-11-27,,,10.0,35960.0,0.0,-35960.0,,0.0,0.0,0.0,0.0,,
1772542998,Player 1,パチンコ,2025-11-28,,,11.2,31086.0,0.0,-31086.0,,0.0,0.0,0.0,0.0,,
1772542999,Player 1,パチンコ,2025-11-29,,,9.6,67901.0,0.0,-67901.0,,0.0,0.0,0.0,0.0,,
1772543000,Player 1,パチンコ,2025-11-29,,,1.0,3333.0,0.0,-3333.0,,0.0,0.0,0.0,0.0,,
1772543001,Player 1,パチンコ,2025-11-30,,,12.2,0.0,98568.0,98568.0,,0.0,0.0,0.0,0.0,,
1772543002,Player 1,パチンコ,2025-12-03,,,11.5,0.0,26000.0,26000.0,,0.0,0.0,0.0,0.0,,
1772543003,Player 1,パチンコ,2025-12-04,,,9.4,0.0,115254.0,115254.0,,0.0,0.0,0.0,0.0,,
1772543004,Player 1,パチンコ,2025-12-05,,,11.7,0.0,52928.0,52928.0,,0.0,0.0,0.0,0.0,,
1772543005,Player 1,パチンコ,2025-12-06,,,10.9,77211.0,0.0,-77211.0,,0.0,0.0,0.0,0.0,,
1772543006,Player 1,パチンコ,2025-12-07,,,10.4,0.0,58490.0,58490.0,,0.0,0.0,0.0,0.0,,
1772543007,Player 1,パチンコ,2025-12-08,,,11.0,0.0,213098.0,213098.0,,0.0,0.0,0.0,0.0,,
1772543008,Player 1,パチンコ,2025-12-10,,,11.7,1078.0,0.0,-1078.0,,0.0,0.0,0.0,0.0,,
1772543009,Player 1,パチンコ,2025-12-11,,,10.1,7745.0,0.0,-7745.0,,0.0,0.0,0.0,0.0,,
1772543010,Player 1,パチンコ,2025-12-12,,,11.5,0.0,238901.0,238901.0,,0.0,0.0,0.0,0.0,,
1772543011,Player 1,パチンコ,2025-12-13,,,10.4,0.0,8843.0,8843.0,,0.0,0.0,0.0,0.0,,
1772543012,Player 1,パチンコ,2025-12-13,,,0.0,0.0,2928.0,2928.0,,0.0,0.0,0.0,0.0,,
1772543013,Player 1,パチンコ,2025-12-14,,,10.4,60901.0,0.0,-60901.0,,0.0,0.0,0.0,0.0,,
1772543014,Player 1,パチンコ,2025-12-15,,,9.9,0.0,177745.0,177745.0,,0.0,0.0,0.0,0.0,,
1772543015,Player 1,パチンコ,2025-12-17,,,10.4,39882.0,0.0,-39882.0,,0.0,0.0,0.0,0.0,,
1772543016,Player 1,パチンコ,2025-12-18,,,10.8,50843.0,0.0,-50843.0,,0.0,0.0,0.0,0.0,,
1772543017,Player 1,パチンコ,2025-12-19,,,10.4,0.0,58000.0,58000.0,,0.0,0.0,0.0,0.0,,
1772543018,Player 1,パチンコ,2025-12-22,,,9.9,1132.0,0.0,-1132.0,,0.0,0.0,0.0,0.0,,
1772543019,Player 1,パチンコ,2025-12-26,,,6.1,37392.0,0.0,-37392.0,,0.0,0.0,0.0,0.0,,
1772543020,Player 1,パチンコ,2025-12-27,,,8.2,0.0,3251.0,3251.0,,0.0,0.0,0.0,0.0,,
1772543021,Player 1,パチンコ,2025-12-28,,,9.2,42531.0,0.0,-42531.0,,0.0,0.0,0.0,0.0,,
1772543022,Player 1,パチンコ,2025-12-30,,,10.8,0.0,141453.0,141453.0,,0.0,0.0,0.0,0.0,,
1772543023,Player 1,パチンコ,2025-12-31,,,9.1,0.0,76008.0,76008.0,,0.0,0.0,0.0,0.0,,
1772543024,Player 1,パチンコ,2026-01-02,,,7.3,24367.0,0.0,-24367.0,,0.0,0.0,0.0,0.0,,
1772543025,Player 1,パチンコ,2026-01-03,,,8.8,0.0,210068.0,210068.0,,0.0,0.0,0.0,0.0,,
1772543026,Player 1,パチンコ,2026-01-04,,,7.0,0.0,14000.0,14000.0,,0.0,0.0,0.0,0.0,,
1772543027,Player 1,パチンコ,2026-01-05,,,11.0,2100.0,0.0,-2100.0,,0.0,0.0,0.0,0.0,,
1772543028,Player 1,パチンコ,2026-01-06,,,9.9,0.0,47940.0,47940.0,,0.0,0.0,0.0,0.0,,
1772543029,Player 1,パチンコ,2026-01-08,,,6.2,0.0,37495.0,37495.0,,0.0,0.0,0.0,0.0,,
1772543030,Player 1,パチンコ,2026-01-09,,,7.0,49300.0,0.0,-49300.0,,0.0,0.0,0.0,0.0,,
1772543031,Player 1,パチンコ,2026-01-10,,,8.9,19750.0,0.0,-19750.0,,0.0,0.0,0.0,0.0,,
1772543032,Player 1,パチンコ,2026-01-11,,,8.4,0.0,74660.0,74660.0,,0.0,0.0,0.0,0.0,,
1772543033,Player 1,パチンコ,2026-01-12,,,9.7,317600.0,341400.0,23800.0,,0.0,0.0,0.0,0.0,,
1772543034,Player 1,パチンコ,2026-01-14,,,8.6,341400.0,449140.0,107740.0,,0.0,0.0,0.0,0.0,,
1772543035,Player 1,パチンコ,2026-01-15,,,11.2,29120.0,0.0,-29120.0,,0.0,0.0,0.0,0.0,,
1772543036,Player 1,パチンコ,2026-01-16,,,10.1,70200.0,0.0,-70200.0,,0.0,0.0,0.0,0.0,,
1772543037,Player 1,パチンコ,2026-01-19,,,11.8,0.0,9000.0,9000.0,,0.0,0.0,0.0,0.0,,
1772543038,Player 1,パチンコ,2026-01-20,,,11.7,18666.0,0.0,-18666.0,,0.0,0.0,0.0,0.0,,
1772543039,Player 1,パチンコ,2026-01-21,,,4.9,0.0,86181.0,86181.0,,0.0,0.0,0.0,0.0,,
1772543040,Player 1,パチンコ,2026-01-22,,,11.7,0.0,196310.0,196310.0,,0.0,0.0,0.0,0.0,,
1772543041,Player 1,パチンコ,2026-01-23,,,10.4,26622.0,0.0,-26622.0,,0.0,0.0,0.0,0.0,,
1772543042,Player 1,パチンコ,2026-01-24,,,4.1,18639.0,0.0,-18639.0,,0.0,0.0,0.0,0.0,,
1772543043,Player 1,パチンコ,2026-01-24,,,0.0,4000.0,0.0,-4000.0,,0.0,0.0,0.0,0.0,,
1772543044,Player 1,パチンコ,2026-01-26,,,2.0,0.0,21270.0,21270.0,,0.0,0.0,0.0,0.0,,
1772543045,Player 1,パチンコ,2026-01-27,,,8.7,0.0,61861.0,61861.0,,0.0,0.0,0.0,0.0,,
1772543046,Player 1,パチンコ,2026-01-28,,,9.7,0.0,14723.0,14723.0,,0.0,0.0,0.0,0.0,,
1772543047,Player 1,パチンコ,2026-01-29,,,9.9,0.0,44941.0,44941.0,,0.0,0.0,0.0,0.0,,
1772543048,Player 1,パチンコ,2026-01-30,,,9.8,0.0,109225.0,109225.0,,0.0,0.0,0.0,0.0,,
1772543049,Player 1,パチンコ,2026-01-31,,,10.6,52000.0,0.0,-52000.0,,0.0,0.0,0.0,0.0,,
1772543050,Player 1,パチンコ,2026-02-01,,,10.8,0.0,51246.0,51246.0,,0.0,0.0,0.0,0.0,,
1772543051,Player 1,パチンコ,2026-02-02,,,10.1,122087.0,0.0,-122087.0,,0.0,0.0,0.0,0.0,,
1772543052,Player 1,パチンコ,2026-02-03,,,11.2,56142.0,0.0,-56142.0,,0.0,0.0,0.0,0.0,,
1772543053,Player 1,パチンコ,2026-02-04,,,13.5,0.0,294249.0,294249.0,,0.0,0.0,0.0,0.0,,
1772543054,Player 1,パチンコ,2026-02-05,,,10.2,0.0,15752.0,15752.0,,0.0,0.0,0.0,0.0,,
1772543055,Player 1,パチンコ,2026-02-06,,,9.0,21044.0,0.0,-21044.0,,0.0,0.0,0.0,0.0,,
1772543056,Player 1,パチンコ,2026-02-07,,,9.8,0.0,40084.0,40084.0,,0.0,0.0,0.0,0.0,,
1772543057,Player 1,パチンコ,2026-02-08,,,9.0,10440.0,0.0,-10440.0,,0.0,0.0,0.0,0.0,,
1772543058,Player 1,パチンコ,2026-02-09,,,6.3,0.0,161996.0,161996.0,,0.0,0.0,0.0,0.0,,
1772543059,Player 1,パチンコ,2026-02-10,,,9.6,0.0,137910.0,137910.0,,0.0,0.0,0.0,0.0,,
1772543060,Player 1,パチンコ,2026-02-11,,,10.0,0.0,96514.0,96514.0,,0.0,0.0,0.0,0.0,,
1772543061,Player 1,パチンコ,2026-02-13,,,8.9,0.0,30112.0,30112.0,,0.0,0.0,0.0,0.0,,
1772543062,Player 1,パチンコ,2026-02-14,,,1.9,0.0,2861.0,2861.0,,0.0,0.0,0.0,0.0,,
1772543063,Player 1,パチンコ,2026-02-15,,,9.0,0.0,77209.0,77209.0,,0.0,0.0,0.0,0.0,,
1772543064,Player 1,パチンコ,2026-02-16,,,10.6,0.0,39042.0,39042.0,,0.0,0.0,0.0,0.0,,
1772543065,Player 1,パチンコ,2026-02-17,,,6.5,44790.0,0.0,-44790.0,,0.0,0.0,0.0,0.0,,
1772543066,Player 1,パチンコ,2026-02-18,,,8.7,41529.0,0.0,-41529.0,,0.0,0.0,0.0,0.0,,
1772543067,Player 1,パチンコ,2026-02-19,,,11.1,0.0,38173.0,38173.0,,0.0,0.0,0.0,0.0,,
1772543068,Player 1,パチンコ,2026-02-21,,,5.5,7233.0,0.0,-7233.0,,0.0,0.0,0.0,0.0,,
1772543069,Player 1,パチンコ,2026-02-22,,,10.3,0.0,83567.0,83567.0,,0.0,0.0,0.0,0.0,,
1772543070,Player 1,パチンコ,2026-02-24,,,6.8,0.0,62998.0,62998.0,,0.0,0.0,0.0,0.0,,
1772543071,Player 1,パチンコ,2026-02-25,,,10.2,15972.0,0.0,-15972.0,,0.0,0.0,0.0,0.0,,
1772543072,Player 1,パチンコ,2026-02-26,,,9.4,20570.0,0.0,-20570.0,,0.0,0.0,0.0,0.0,,
1772543073,Player 1,パチンコ,2026-02-27,,,10.2,0.0,187687.0,187687.0,,0.0,0.0,0.0,0.0,,
1772543074,Player 1,パチンコ,2026-02-28,,,10.8,53181.0,0.0,-53181.0,,0.0,0.0,0.0,0.0,,
1772543075,Player 1,パチンコ,2026-03-01,,,9.9,0.0,72272.0,72272.0,,0.0,0.0,0.0,0.0,,
1772543076,Player 1,パチンコ,2026-03-02,,,10.9,0.0,28800.0,28800.0,,0.0,0.0,0.0,0.0,,
1772542931,Player 2,パチンコ,2021-11-02,123大林店,Pスーパー海物語 IN 沖縄5,6.5,439375.0,473336.0,33961.0,,0.0,0.0,0.0,0.0,,
1772542932,Player 2,パチンコ,2021-11-03,123大林店,Pスーパー海物語 IN 沖縄5,14.0,473336.0,442315.0,-31021.0,,0.0,0.0,0.0,0.0,,
1772542933,Player 2,パチンコ,2021-11-04,123大林店,Pスーパー海物語 IN 沖縄5,1.3,442315.0,446547.0,4232.0,,0.0,0.0,0.0,0.0,,
1772542934,Player 2,パチンコ,2021-11-05,123大林店,Pスーパー海物語 IN 沖縄5,6.9,446547.0,438386.0,-8161.0,,0.0,0.0,0.0,0.0,,
1772542935,Player 2,パチンコ,2021-11-06,123大林店,Pスーパー海物語 IN 沖縄5,2.0,438386.0,511293.0,72907.0,,0.0,0.0,0.0,0.0,,
1772542936,Player 2,パチンコ,2021-11-08,123大林店,Pスーパー海物語 IN 沖縄5,4.6,511293.0,603086.0,91793.0,20万、換金,0.0,0.0,0.0,0.0,,
1772542937,Player 2,パチンコ,2021-11-12,123大林店,Pスーパー海物語 IN 沖縄5,11.4,403008.0,507915.0,104907.0,,0.0,0.0,0.0,0.0,,
1772542938,Player 2,パチンコ,2021-11-15,123大林店,Pスーパー海物語 IN 沖縄5,2.9,407915.0,392904.0,-15011.0,,0.0,0.0,0.0,0.0,,
1772542939,Player 2,パチンコ,2021-11-20,123大林店,Pスーパー海物語 IN 沖縄5,5.9,393183.0,426836.0,33653.0,,0.0,0.0,0.0,0.0,,
1772542940,Player 2,パチンコ,2021-11-23,123大林店,Pスーパー海物語 IN 沖縄5,5.0,426836.0,391779.0,-35057.0,,0.0,0.0,0.0,0.0,,
1772542941,Player 2,パチンコ,2021-11-24,123大林店,Pスーパー海物語 IN 沖縄5,7.5,391779.0,400790.0,9011.0,,0.0,0.0,0.0,0.0,,
1772542942,Player 2,パチンコ,2021-11-25,123大林店,Pスーパー海物語 IN 沖縄5,8.9,400790.0,469161.0,68371.0,,0.0,0.0,0.0,0.0,,
1772542943,Player 2,パチンコ,2021-11-26,123大林店,Pスーパー海物語 IN 沖縄5,4.9,469161.0,489397.0,20236.0,,0.0,0.0,0.0,0.0,,
1772542944,Player 2,パチンコ,2021-11-30,123大林店,Pスーパー海物語 IN 沖縄5,2.0,489397.0,449704.0,-39693.0,,0.0,0.0,0.0,0.0,,
1772542945,Player 2,パチンコ,2021-12-01,123大林店,Pスーパー海物語 IN 沖縄5,6.0,449704.0,447468.0,-2236.0,,0.0,0.0,0.0,0.0,,
1772542946,Player 2,パチンコ,2021-12-02,123大林店,Pスーパー海物語 IN 沖縄5,10.7,447468.0,462286.0,14818.0,10万、換金,0.0,0.0,0.0,0.0,,
1772542947,Player 2,パチンコ,2021-12-03,123大林店,Pスーパー海物語 IN 沖縄5,12.9,362286.0,395575.0,33289.0,,0.0,0.0,0.0,0.0,,
1772542948,Player 2,パチンコ,2021-12-04,123大林店,Pスーパー海物語 IN 沖縄5,10.2,395575.0,463572.0,67997.0,,0.0,0.0,0.0,0.0,,
1772542949,Player 2,パチンコ,2021-12-05,123大林店,Pスーパー海物語 IN 沖縄5,4.2,463572.0,477840.0,14268.0,,0.0,0.0,0.0,0.0,,
1772542950,Player 2,パチンコ,2021-12-06,123大林店,アイマリン,9.4,477840.0,492861.0,15021.0,,0.0,0.0,0.0,0.0,,
1772542951,Player 2,パチンコ,2021-12-07,123大林店,アイマリン,6.3,492861.0,507915.0,15054.0,,0.0,0.0,0.0,0.0,,
1772542952,Player 2,パチンコ,2021-12-08,123大林店,アイマリン,2.2,507915.0,493100.0,-14815.0,,0.0,0.0,0.0,0.0,,
1772542953,Player 2,パチンコ,2021-12-14,ミリオン沖浜店,地中海,4.5,25536.0,38383.0,12847.0,,0.0,0.0,0.0,0.0,,
1772542954,Player 2,パチンコ,2021-12-15,ミリオン末広店,地中海,6.0,19500.0,5686.0,-13814.0,,0.0,0.0,0.0,0.0,,
1772542955,Player 2,パチンコ,2021-12-21,123南昭和店,Pスーパー海物語 IN 沖縄5,6.3,19000.0,0.0,-19000.0,,0.0,0.0,0.0,0.0,,
1772542956,Player 2,パチンコ,2021-12-22,123南昭和店,Pスーパー海物語 IN 沖縄5,5.9,10000.0,19643.0,9643.0,,0.0,0.0,0.0,0.0,,
1772542957,Player 2,パチンコ,2021-12-22,ミリオン沖浜店,Pスーパー海物語 IN 沖縄5,0.0,35715.0,60715.0,25000.0,,0.0,0.0,0.0,0.0,,
1772542958,Player 2,パチンコ,2021-12-23,123大林店,Pスーパー海物語 IN 沖縄5,0.0,33000.0,43633.0,10633.0,,0.0,0.0,0.0,0.0,,
